"Location","Band Power","Total Power","Band/Total Power"
372260.864,2.03458443055606e-17,6.31446143590085e-17,0.322210286848604
372263.864,2.01305871313857e-17,6.29636184508074e-17,0.319717761251498
372266.864,1.97056893714344e-17,6.2471627778941e-17,0.315434223055048
372269.864,1.86221829446908e-17,6.27939418553974e-17,0.296560183903953
372272.864,1.78806856001761e-17,6.22044611762883e-17,0.287450212766926
372275.864,1.72338515166592e-17,6.22969252071614e-17,0.276640483608941
372278.864,1.69125167480982e-17,6.49200834949055e-17,0.260512861931629
372281.864,1.71503398893561e-17,6.92010346474578e-17,0.24783357614128
372284.864,1.76085086282863e-17,7.01880250608074e-17,0.250876251512009
372287.864,1.85744733765495e-17,6.86782009632115e-17,0.270456609463303
372290.864,2.04284702369904e-17,6.80361492709079e-17,0.300259060160031
372293.864,2.13787043520387e-17,6.91276842470724e-17,0.309264003053076
372296.864,2.23918887356039e-17,7.08194023199184e-17,0.316182966843623
372299.864,2.38820962853877e-17,7.1890143355016e-17,0.332202652141761
372302.864,2.53526126522933e-17,7.25608670468204e-17,0.349397873593963
372305.864,2.64098634108076e-17,7.28764902351279e-17,0.362392087291787
372308.864,2.69938408458931e-17,7.23032728012733e-17,0.373341894496064
372311.864,2.67884811580716e-17,7.15748039126168e-17,0.374272505039298
372314.864,2.58580159206492e-17,7.17127413810908e-17,0.360577707986874
372317.864,2.49233053151439e-17,7.13362725141307e-17,0.349377735011413
372320.864,2.39318365607851e-17,7.05473898204985e-17,0.339230645126312
372323.864,2.32171298481638e-17,7.1056451432711e-17,0.326742039322776
372326.864,2.26684361382931e-17,7.13037427140206e-17,0.317913692542197
372329.864,2.21198932750255e-17,7.09338974333022e-17,0.311838120777508
372332.864,2.23361434753635e-17,7.13786136230617e-17,0.312924871213062
372335.864,2.32404962163572e-17,7.23639596247776e-17,0.321161201471893
372338.864,2.43439611670333e-17,7.29297088693725e-17,0.333800333834278
372341.864,2.5436153826245e-17,7.28785763898562e-17,0.349021002964945
372344.864,2.66225681641703e-17,7.26193849385108e-17,0.366604153790513
372347.864,2.84410639765842e-17,7.240847764842e-17,0.392786382206239
372350.864,3.09753665445673e-17,7.28399144533125e-17,0.425252648593118
372353.864,3.32847583884869e-17,7.43862704505228e-17,0.447458357394406
372356.864,3.44533836693453e-17,7.5230781492012e-17,0.457969237937579
372359.864,3.50039431054462e-17,7.58172218900756e-17,0.461688548232445
372362.864,3.58452211795777e-17,7.60588520657894e-17,0.471282700251278
372365.864,3.59168707757946e-17,7.53196569254642e-17,0.476859192432829
372368.864,3.60581794829377e-17,7.60413092129873e-17,0.474191986646901
372371.864,3.60626053796711e-17,7.69098444489569e-17,0.468894530187288
372374.864,3.59550080607215e-17,7.74812936059914e-17,0.464047596359971
372377.864,3.6034372546696e-17,7.7803972672843e-17,0.463143092939695
372380.864,3.61837675384727e-17,7.78635065850466e-17,0.464707654784991
372383.864,3.65104630650416e-17,7.73043351687845e-17,0.472295156349583
372386.864,3.6787878549749e-17,7.61033227567968e-17,0.483393854790177
372389.864,3.6922808638975e-17,7.49014356453939e-17,0.492951948394938
372392.864,3.69984756095628e-17,7.39421609619019e-17,0.500370494022023
372395.864,3.70730595658415e-17,7.32011535305429e-17,0.50645458135264
372398.864,3.7167791990456e-17,7.19743064287529e-17,0.516403614493295
372401.864,3.77640721287112e-17,7.15679186064954e-17,0.527667603921121
372404.864,3.74965604286105e-17,6.90886576538047e-17,0.54273106037899
372407.864,3.701572360563e-17,6.60319984979834e-17,0.560572517076861
372410.864,3.5697623920009e-17,6.47441509179503e-17,0.551364461714052
372413.864,3.38050369010365e-17,7.04681759065949e-17,0.479720618082195
372416.864,3.26962611612258e-17,7.46843386088811e-17,0.437792739016607
372419.864,3.14524085847304e-17,7.60871333365179e-17,0.413373552209186
372422.864,3.23589803164178e-17,7.70471258049755e-17,0.419989454224757
372425.864,3.79802721612715e-17,8.38430141403766e-17,0.452992685803041
372428.864,4.72496553277299e-17,1.02737555206628e-16,0.459906362699603
372431.864,5.64287965097084e-17,1.28417889796121e-16,0.439415385187343
372434.864,6.38309442604705e-17,1.57921588693738e-16,0.404193909068758
372437.864,6.88642394339573e-17,1.85810543558614e-16,0.370615348919821
372440.864,7.17816228191267e-17,2.10407949222735e-16,0.341154519514562
372443.864,8.83902519984936e-17,2.17144429399053e-16,0.407057423683922
372446.864,1.10777195101623e-16,2.46268702356248e-16,0.449822466443072
372449.864,1.30254211151349e-16,2.81175128136481e-16,0.463249406213924
372452.864,1.46132272412619e-16,3.17276465549077e-16,0.460583397384118
372455.864,1.577667427214e-16,3.54367062420905e-16,0.445207129702169
372458.864,1.68618284916651e-16,3.83575695243943e-16,0.439595852936966
372461.864,1.8425351522563e-16,4.03992254837442e-16,0.456081801122078
372464.864,2.01565069031883e-16,4.23048292885566e-16,0.476458769416204
372467.864,2.16786333391833e-16,4.42531782931268e-16,0.489877431979847
372470.864,2.27270393096721e-16,4.65946438874351e-16,0.48776076848182
372473.864,2.31845744965961e-16,4.93141392508753e-16,0.470140508357034
372476.864,2.31980426822128e-16,5.21384548636251e-16,0.444931533603946
372479.864,2.35996148411413e-16,5.33359218846919e-16,0.442471302777175
372482.864,2.42229646595664e-16,5.40635990696722e-16,0.448045729037574
372485.864,2.43221304967085e-16,5.48306257282592e-16,0.443586593690341
372488.864,2.42623051514275e-16,5.54987845263537e-16,0.437168225547472
372491.864,2.43231074220443e-16,5.59677903094553e-16,0.434591169091325
372494.864,2.46715143730575e-16,5.6496629895903e-16,0.436690018829719
372497.864,2.51552088207191e-16,5.70386368545372e-16,0.441020511848331
372500.864,2.55998405071616e-16,5.75087771718913e-16,0.44514666744947
372503.864,2.59102476944639e-16,5.79710937597034e-16,0.446951161588649
372506.864,2.60445392496463e-16,5.86307016985785e-16,0.44421333013447
372509.864,2.60737356210226e-16,5.94570429617302e-16,0.438530648720708
372512.864,2.60556684827626e-16,6.01897354838456e-16,0.43289222445172
372515.864,2.60250310552558e-16,6.06515622695448e-16,0.429090860670606
372518.864,2.59754456663185e-16,6.0912228773168e-16,0.42644057177827
372521.864,2.58936933011649e-16,6.08858948635756e-16,0.425282298292302
372524.864,2.57902803305297e-16,6.05262802248906e-16,0.426100534093681
372527.864,2.57094017218924e-16,5.99882662403814e-16,0.428573841738836
372530.864,2.56478773351079e-16,5.94494984426654e-16,0.431422938914168
372533.864,2.56313057463965e-16,5.88026366007178e-16,0.435887015074485
372536.864,2.5678771664267e-16,5.81241379692202e-16,0.441791871010032
372539.864,2.57705522339649e-16,5.75482683741695e-16,0.447807605024862
372542.864,2.58395345750882e-16,5.70832088730798e-16,0.452664366373313
372545.864,2.57894427745988e-16,5.66889197330356e-16,0.454929162454473
372548.864,2.5548546034955e-16,5.63980253571383e-16,0.453004265187829
372551.864,2.52654715264992e-16,5.60151617971933e-16,0.451047015055933
372554.864,2.49949749174424e-16,5.53188623576476e-16,0.45183457960225
372557.864,2.41369611652717e-16,5.44702218972578e-16,0.443122137647963
372560.864,2.34518739213285e-16,5.32939716044613e-16,0.440047405274733
372563.864,2.26169019238453e-16,5.16257179428866e-16,0.438093702616714
372566.864,2.12462753425393e-16,5.02493532276164e-16,0.422816891717973
372569.864,1.96344397489911e-16,4.93786418240903e-16,0.397630210627059
372572.864,1.80717224083826e-16,4.8410159712514e-16,0.373304333546975
372575.864,1.67688236449613e-16,4.74262981236379e-16,0.353576482002577
372578.864,1.56991745857704e-16,4.46337900336781e-16,0.351732948824752
372581.864,1.43696660421056e-16,4.07576849515089e-16,0.352563352388678
372584.864,1.25903856062158e-16,3.78916187009474e-16,0.332273627727099
372587.864,1.07787268667581e-16,3.56156552818766e-16,0.302640139047027
372590.864,9.24938083116911e-17,3.37904401702575e-16,0.273727740288819
372593.864,8.10569281041227e-17,3.29737864356153e-16,0.245822323931146
372596.864,7.93957566659397e-17,2.8646694447455e-16,0.277155037247215
372599.864,7.56123002205333e-17,2.35791325932556e-16,0.320674647048556
372602.864,6.70714639005244e-17,1.97705560690206e-16,0.339249253619234
372605.864,5.52535063342063e-17,1.67177991161708e-16,0.330507059872257
372608.864,4.24010964841798e-17,1.43788072012377e-16,0.294886049244265
372611.864,3.34017901385896e-17,1.29699371016606e-16,0.257532398783283
372614.864,2.92270112653732e-17,1.20925183154222e-16,0.241694992746867
